Item ID,Item Name,Category ID,Category Name,Judge Score,Judge Confidence,Average Score,Average Confidence,Score StdDev,Confidence StdDev,Judge Best Model,Judge Ranking,Judge Reasoning
12611,68,130,Authoritativeness,10,70,12.5,55,10.606601717798213,28.284271247461902,gpt-5-mini,gpt-5-mini;gpt-4o-mini;Baseline,"The submission 'Quijote Interactivo' provides only a title with no substantive philological apparatus, witness information, citations, sponsorship, or discussion of textual variance, fitting the lowest engagement bands. Thus: 1. gpt-5-mini (score 5) - correctly identifies near-total absence of philological content. 2. gpt-4o-mini (score 20) - moderately generous given minimal hints but overestimates evidence. 3. Baseline average (score 12.5) - an arithmetic midpoint that doesn't reflect categorical absence. Own final score: 10/100 (reflecting essentially no demonstrated authoritativeness but allowing minimal possibility of unstated context). Confidence: 70/100 (moderate confidence influenced by gpt-5-mini's low score and gpt-4o-mini's higher but less supported rating)."
12609,66,130,Authoritativeness,7,75,12.5,50,10.606601717798213,28.284271247461902,gpt-5-mini,gpt-5-mini;gpt-4o-mini;baseline,"The submission '66 Dead Sea Scrolls' provides only a title and no substantive philological apparatus, audience specification, witness evaluation, citations, sponsorship disclosure, or discussion of textual variants, so it fits the lowest band. Thus: 1. gpt-5-mini (score 5) - correctly identifies near-total absence of required content 2. gpt-4o-mini (score 20) - overestimates engagement by inferring loose audience and minimal statements 3. baseline (score 12.5) - intermediate average that still overstates available evidence Own final score: 7/100 (the entry shows almost no authority-related content, warranting a very low score).  Confidence: 75/100 (confidence informed by gpt-5-mini's clear identification of missing elements and moderate agreement among models)."
12610,67,131,Renown,15,70,15,65,7.0710678118654755,7.0710678118654755,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;gpt-5-mini Scorer #1;Baseline,"The item is a specialized historical edition with minimal provided metadata, URLs, or citation evidence, fitting low recognition within a niche. Thus: 1. gpt-4o-mini Scorer #1 (20) - reasonably places it in low-recognition niche with some visibility. 2. gpt-5-mini Scorer #1 (10) - correctly notes limited visibility and lack of author/citation data. 3. Baseline (15.0) - average of the two models, representing a midpoint between limited and low recognition. Own final score: 15/100 (reflects limited visibility and likely minimal citation footprint based on provided information). Confidence: 70/100 (moderate confidence influenced by gpt-4o-mini's slightly more optimistic assessment and gpt-5-mini's conservative estimate)."
12611,68,131,Renown,15,70,12.5,55,10.606601717798213,21.213203435596427,gpt-4o-mini,gpt-4o-mini;gpt-5-mini;baseline average,"The entry 'Quijote Interactivo' lacks URLs, citations, or identifiable authors, suggesting limited visibility; it may exist on a niche site or personal page but shows no clear independent recognition fitting low renown. Thus: 1. gpt-4o-mini (score 20) - reasonable placement in low-recognition band given possible niche visibility 2. gpt-5-mini (score 5) - flags obscurity accurately but may be too pessimistic if a niche URL exists 3. baseline average (score 12.5) - statistical aggregation but not a model submission  Own final score: 15/100 (reflects limited visibility—possible niche presence but minimal citations or author prominence). Confidence: 70/100 (moderate confidence influenced by gpt-4o-mini as the best-informed model regarding niche visibility)."
12612,69,130,Authoritativeness,30,75,22.5,65,24.748737341529164,7.0710678118654755,gpt-4o-mini,gpt-4o-mini;gpt-5-mini;baseline,"The entry provides minimal bibliographic information and lacks explicit philological methodology, witness evaluation, comprehensive citations, or sponsor details, but it implies some editorial intent and audience given the edition-like title. Thus: 1. gpt-4o-mini (40) + recognizes some audience fit and transparency but overestimates methodological support 2. gpt-5-mini (5) + correctly notes near-total absence of philological apparatus but may be too pessimistic about implied editorial context 3. baseline (22.5) + midpoint aggregate reflecting mixed judgments Own final score: 30/100 (reflects limited authoritativeness: some audience indication but scant philological apparatus or citation practice). Confidence: 75/100 (moderate confidence influenced by gpt-4o-mini's plausible higher assessment of audience and transparency)."
12613,70,130,Authoritativeness,18,65,15,50,7.0710678118654755,28.284271247461902,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;gpt-5-mini Scorer #1;baseline (average),"The entry 'Electronic Boethius CDROM' provides minimal bibliographic detail and no clear philological apparatus, witness evaluation, or sponsorship transparency, fitting the lower bands of the guidance. Its brief title suggests a digital edition but lacks evidence of citations, variant analysis, or methodological rigor, so it merits a low authoritativeness rating. Thus: 1. gpt-4o-mini Scorer #1 (20) - provides a plausible low score with concrete criticisms about vague philological statements and sparse citation practice 2. gpt-5-mini Scorer #1 (10) - correctly notes extremely limited metadata and potential lack of apparatus, perhaps slightly too pessimistic 3. baseline (15.0) (15) - average of models reflecting overall low evidence  Own final score: 18/100 (reflects limited information suggesting minimal but slightly more than negligible authoritativeness). Confidence: 65/100 (moderate confidence influenced most by gpt-4o-mini's specific critique and gpt-5-mini's conservative assessment)."
12612,69,131,Renown,65,70,40,70,28.284271247461902,0,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1 (60);Baseline (40);gpt-5-mini Scorer #1 (20),"The Journals of the Lewis and Clark Expedition is a well-known historical work with stable editions, widespread availability, and frequent citation within American history and related fields, fitting the 'well-known within the field' band. Thus: 1. gpt-4o-mini Scorer #1 (60) - reasonable: recognizes established presence and steady citations within the field. 2. Baseline (40) - conservative midpoint but underestimates the work's recognition. 3. gpt-5-mini Scorer #1 (20) - too low given the work's known visibility and citation record. Own final score: 65/100 (reflecting established, consistently cited status within its field though not fully cross-disciplinary canonical).  Confidence: 70/100 (moderate confidence influenced primarily by gpt-4o-mini's justification and general consensus about the work's recognition)."
12613,70,131,Renown,18,70,15,55,7.0710678118654755,21.213203435596427,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;Baseline;gpt-5-mini Scorer #1,"The item appears to be a niche digital resource (an Electronic Boethius CDROM) with limited evidence of wide citation or prominent authorship, fitting low recognition within a small niche. Thus: 1. gpt-4o-mini Scorer #1 (20) - appropriately places resource in low recognition with minimal citations. 2. gpt-5-mini Scorer #1 (10) - errs slightly lower toward limited visibility but reasonable given sparse info. 3. Baseline (15) - averages the two and reasonably reflects uncertainty. Own final score: 18/100 (reflecting low recognition with possible stable URL but few independent citations). Confidence: 70/100 (confidence influenced most by gpt-4o-mini's balanced rationale and moderate model agreement)."
12614,71,130,Authoritativeness,8,75,22.5,65,24.748737341529164,7.0710678118654755,gpt-5-mini,gpt-5-mini;gpt-4o-mini;baseline,"The metadata provided (title and brief description) lacks any philological apparatus, witness information, citations, sponsorship disclosure, or discussion of textual variance, fitting the lowest guidance band. Thus: 1. gpt-5-mini (score 5) - correctly identifies near-total absence of scholarly apparatus 2. gpt-4o-mini (score 40) - overestimates the paper's philological grounding 3. baseline (score 22.5) - average of divergent and inconsistent model judgments Own final score: 8/100 (reflects the near-complete absence of authoritativeness indicators in the provided entry).  Confidence: 75/100 (moderate-high confidence informed primarily by gpt-5-mini's accurate identification of missing scholarly features)."
12614,71,131,Renown,40,65,25,57.5,21.213203435596427,17.67766952966369,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;Baseline;gpt-5-mini Scorer #1,"James Mill's Common Place Books are a recognized historical resource within intellectual history and philosophy with stable archival or library records and some independent scholarly attention, but they lack broad interdisciplinary citation and widespread contemporary prominence. Thus: 1. gpt-4o-mini Scorer #1 (40) - reasonable placement as recognized within a subfield with some citations and stable URLs. 2. gpt-5-mini Scorer #1 (10) - underestimates visibility given archival recognition and some scholarly use. 3. Baseline (25) - averages the divergent views but understates established subfield recognition. Own final score: 40/100 (reflecting subfield recognition, stable archival presence, and limited broader impact).  Confidence: 65/100 (moderate confidence influenced most by gpt-4o-mini's alignment with archival and citation indicators)."
12616,73,130,Authoritativeness,8,75,12.5,65,10.606601717798213,7.0710678118654755,gpt-5-mini,gpt-5-mini;gpt-4o-mini;Baseline average,"The submission '73 Digital Nestle-Aland' provides virtually no substantive information addressing audience, philological methodology, witness treatment, citations, sponsorship, or handling of textual variance, fitting the lowest guidance band. Thus: 1. gpt-5-mini (score 5) - correctly notes near-total absence of necessary information and assigns a very low score. 2. gpt-4o-mini (score 20) - slightly generous given the lack of detail; assumes some loose elements without evidence. 3. Baseline average (score 12.5) - a midpoint between the two provided assessments but still optimistic given missing documentation. Own final score: 8/100 (reflecting the near-complete absence of authoritativeness indicators and aligning closer to the lower assessment).  Confidence: 75/100 (moderate-high confidence influenced by gpt-5-mini's conservative reading but allowing that minimal interpretation could justify a marginally higher score)."
12615,72,131,Renown,18,65,17.5,65,3.5355339059327378,7.0710678118654755,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;gpt-5-mini Scorer #1;Baseline,"The item is a trial electronic edition for a specialized text (Ancrene Wisse) likely hosted by a scholarly society but with limited citations and niche visibility, fitting low recognition rather than widespread recognition. Thus: 1. gpt-4o-mini Scorer #1 (20) - appropriately places it in low-recognition niche with some stable visibility. 2. gpt-5-mini Scorer #1 (15) - reasonably cautious about limited citations and trial status. 3. Baseline (17.5) - average of the two which aligns with limited but not absent visibility. Own final score: 18/100 (reflecting limited visibility, probable stable hosting by a society but minimal citations). Confidence: 65/100 (moderate confidence influenced by gpt-4o-mini's higher score and agreement that the item is niche)."
12615,72,130,Authoritativeness,48,75,45,70,7.0710678118654755,7.0710678118654755,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;gpt-5-mini Scorer #1;Baseline,"The entry describes a trial electronic edition for EETS, indicating an appropriate audience and sponsorship but limited detail on philological methods, witness appraisal, and handling of variants. Thus: 1. gpt-4o-mini Scorer #1 (50) - recognizes audience and some philological engagement but flags limited critical appraisal. 2. gpt-5-mini Scorer #1 (40) - notes sponsor and audience but correctly points out absence of methodological detail. 3. Baseline (45) - averaged position reflecting moderate confidence in middling apparatus. Own final score: 48/100 (reflects clear audience and sponsorship but insufficient evidence of rigorous philological apparatus or comprehensive witness analysis).  Confidence: 75/100 (moderate confidence, influenced primarily by gpt-4o-mini's justification and agreement with gpt-5-mini)."
12617,74,130,Authoritativeness,6,65,22.5,55,24.748737341529164,21.213203435596427,gpt-5-mini,gpt-5-mini;baseline;gpt-4o-mini,"The submission provides only a title and minimal context, offering no evidence of audience definition, philological statements, witness cataloging, citations, sponsorship, or analysis of textual variance, fitting the lowest guidance band. Thus: 1. gpt-5-mini (score 5) + correctly flags near-total absence of relevant information 2. gpt-4o-mini (score 40) + overestimates provided apparatus and engagement 3. baseline (score 22.5) + arithmetic mean that still overstates available evidence Own final score: 6/100 (reflects that almost no information is present to justify a higher authoritativeness rating). Confidence: 65/100 (moderate confidence influenced by gpt-5-mini being closest to the evident paucity of material)."
12861,319,130,Authoritativeness,35,70,30,60,14.142135623730951,14.142135623730951,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;baseline;gpt-5-mini Scorer #1,"The title indicates a digital edition of Humboldt's complete writings, suggesting some editorial and sponsorship structure, but provided evidence lacks detailed philological apparatus, witness appraisal, or explicit methodology, placing it in a mid-low category. Thus: 1. gpt-4o-mini Scorer #1 (40) - correctly notes appropriate audience and some transparency but overestimates depth of philological justification. 2. gpt-5-mini Scorer #1 (20) - rightly flags paucity of detailed apparatus and methodology, but is slightly too pessimistic given likely editorial framework. 3. baseline (30) - a reasonable aggregate between the two assessments. Own final score: 35/100 (reflects limited visible philological rigor and witness evaluation but acknowledges probable basic editorial transparency).  Confidence: 70/100 (moderate confidence influenced most by gpt-4o-mini's balanced appraisal)."
12861,319,131,Renown,70,80,67.5,67.5,17.67766952966369,10.606601717798213,gpt-4o-mini,gpt-4o-mini;baseline;gpt-5-mini,"STEP 1: Alexander von Humboldt's collected writings are a substantial and well-known scholarly resource with enduring influence across multiple disciplines, hosted and cited reliably though not a single contemporary article. STEP 2: Thus: STEP 3: 1. gpt-4o-mini (80) - rates the corpus as canonical given Humboldt's major historical impact; likely slightly optimistic on modern citation breadth. 2. gpt-5-mini (55) - more conservative, placing the work as established but peripheral; recognizes stable hosting and steady citations. 3. baseline (67.5) - average of provided models, reasonable middle-ground. STEP 4: Own final score: 70/100 (reflects Humboldt's broad, cross-disciplinary renown and the stable, well-cited status of his collected works, without elevating to universally canonical levels). STEP 5: Confidence: 80/100 (confidence influenced by gpt-4o-mini's strong case for widespread recognition tempered by gpt-5-mini's conservative estimate)."
12616,73,131,Renown,25,70,15,65,7.0710678118654755,7.0710678118654755,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;Baseline;gpt-5-mini Scorer #1,"The title 'Digital Nestle-Aland' evokes a project tied to a well-known critical edition but lacks provided metadata, citations, or URLs indicating broad recognition; it likely has limited visibility within a niche of textual scholarship. Thus: 1. gpt-4o-mini Scorer #1 (20) - appropriately places work in low-recognition niche with some presumed stable presence. 2. gpt-5-mini Scorer #1 (10) - more conservative, treating it as emerging with minimal visibility. 3. Baseline (15) - mid between the two models. Own final score: 25/100 (reflects low recognition with possible stable URL or niche use but minimal independent citations). Confidence: 70/100 (moderate confidence, influenced most by gpt-4o-mini's balanced assessment)."
12618,75,130,Authoritativeness,52,70,47.5,65,3.5355339059327378,14.142135623730951,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;Baseline;gpt-5-mini Scorer #1,"The Vergil Project targets students, teachers, and readers and provides citations and witness information, but lacks the exhaustive critical apparatus and reproducible stemmatic methods required for top tiers. Thus: 1. gpt-4o-mini Scorer #1 (50) + reasonably notes audience and basic evidentiary support but flags limited critical appraisal 2. gpt-5-mini Scorer #1 (45) + recognizes clear audience targeting and resources but notes absence of rigorous stemmatic methodology 3. Baseline (47.5) + reflects midpoint of the two assessments Own final score: 52/100 (reflecting that the project is solidly in the mid-range with transparent audience and citations but limited methodological rigor). Confidence: 70/100 (moderate confidence influenced primarily by gpt-4o-mini's detailed appraisal of evidentiary support)."
12617,74,131,Renown,30,70,17.5,65,17.67766952966369,7.0710678118654755,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;baseline;gpt-5-mini Scorer #1,The title alone suggests a niche scholarly or digital humanities project related to a well-known literary work but provides no clear evidence of wide citation or canonical status; this indicates modest presence rather than obscurity or field-defining recognition. Thus: 1. gpt-4o-mini Scorer #1 (30) - places the work in a modest presence band with a resolvable URL and some niche recognition 2. gpt-5-mini Scorer #1 (5) - treats the item as obscure/unpublished due to lack of metadata 3. baseline (17.5) - averages the divergent assessments and underrepresents gpt-4o-mini's plausible interpretation Own final score: 30/100 (the title implies a modestly present digital-humanities item with limited but traceable visibility).  Confidence: 70/100 (confidence influenced primarily by gpt-4o-mini's targeted reasoning and the reasonable fit to the 30–39 band).
12618,75,131,Renown,40,70,40,62.5,0,10.606601717798213,gpt-5-mini Scorer #1,gpt-5-mini Scorer #1;gpt-4o-mini Scorer #1;Baseline,"The Vergil Project is a stable, long-standing educational resource with a resolvable URL and recognition within classical studies syllabi and teaching materials, but it lacks the broad cross-disciplinary citations or canonical status required for higher tiers. Thus: 1. gpt-5-mini Scorer #1 (40) - appropriately places it as recognized within the subfield with stable URL and some independent use. 2. gpt-4o-mini Scorer #1 (40) - similarly accurate in assessing niche recognition without broader citation metrics. 3. Baseline (40) - matches both models and reflects consensus. Own final score: 40/100 (the resource is well-known within a subfield but not broadly canonical).  Confidence: 70/100 (confidence influenced by agreement between the top models and available public visibility indicators)."
12619,76,130,Authoritativeness,6,78,22.5,65,24.748737341529164,7.0710678118654755,gpt-5-mini Scorer #1,gpt-5-mini Scorer #1;Baseline;gpt-4o-mini Scorer #1,"The entry 'Cantar de mio Cid' presents only a title with no substantive philological apparatus, audience specification, witness evaluation, citations, sponsorship disclosure, or textual-variance discussion, fitting the lowest guidance band. Thus: 1. gpt-5-mini Scorer #1 (5) - correctly identifies near-total absence of philological content and audience targeting 2. Baseline (22.5) - averaged score inflated by another model, but still reflects poor documentation 3. gpt-4o-mini Scorer #1 (40) - overestimates the presence of methodological detail and evidence Own final score: 6/100 (the entry lacks almost all elements required for authoritativeness, warranting a very low score).  Confidence: 78/100 (confidence influenced by gpt-5-mini's clear assessment that the record is essentially empty of required philological detail)."
12620,77,130,Authoritativeness,10,70,22.5,50,24.748737341529164,28.284271247461902,gpt-5-mini,gpt-5-mini;gpt-4o-mini;baseline,"The submission provides only a title and category with no substantive content addressing audience, philology, witnesses, citations, or sponsorship, fitting the lowest guidance band for authoritativeness. Thus: 1. gpt-5-mini (score 5) + correctly flags near-total absence of required information 2. gpt-4o-mini (score 40) + overestimates evidence depth despite minimal input 3. baseline (score 22.5) + statistical average that masks the actual absence of content Own final score: 10/100 (reflecting the near-complete lack of philological apparatus, citations, and sponsorship information in the submission).  Confidence: 70/100 (moderate-high confidence influenced by gpt-5-mini being closest to the evident absence of required material)."
12621,78,130,Authoritativeness,20,75,22.5,57.5,24.748737341529164,17.67766952966369,gpt-5-mini Scorer #1,gpt-5-mini Scorer #1;baseline;gpt-4o-mini Scorer #1,"The submission provides only a title and minimal bibliographic label without evidence of audience targeting, philological apparatus, witness evaluation, citations, or sponsorship, placing it in a low-authoritativeness band. Thus: 1. gpt-4o-mini Scorer #1 (40) - overestimates apparatus and engagement given the sparse metadata 2. gpt-5-mini Scorer #1 (5) - correctly flags the near-total absence of philological detail 3. baseline (22.5) - average of divergent judgements, not a single model  Own final score: 20/100 (reflects minimal demonstrated authoritativeness and lack of supporting apparatus). Confidence: 75/100 (confidence influenced by gpt-5-mini's alignment with the evidence of absence, but tempered by one higher outlier)."
12619,76,131,Renown,85,90,82.5,82.5,3.5355339059327378,3.5355339059327378,gpt-5-mini,gpt-5-mini;gpt-4o-mini;baseline,"The Cantar de mio Cid is a canonical medieval Spanish epic with enduring scholarly attention, frequent citation in literary studies, presence in curricula, and many authoritative editions and analyses, fitting high recognition levels in the guidance. Thus: 1. gpt-5-mini (score 85) - appropriately rates the work as canonical and cross-disciplinary. 2. gpt-4o-mini (score 80) - correctly identifies high significance but slightly more conservative. 3. baseline (score 82.5) - average of models, sensible intermediate position. Own final score: 85/100 (reflects its canonical, widely recognized status in literature and medieval studies). Confidence: 90/100 (high confidence influenced by gpt-5-mini's strong, well-justified assessment)."
12620,77,131,Renown,75,85,45,72.5,49.49747468305833,17.67766952966369,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;baseline;gpt-5-mini Scorer #1,"The Aberdeen Bestiary is a well-known medieval illuminated manuscript frequently cited in art history and medieval studies, with lasting scholarly attention and presence in museum catalogs and course materials, fitting high recognition across adjacent fields. Thus: 1. gpt-4o-mini Scorer #1 (80) - aligns with manuscript's widespread scholarly recognition and curricular use 2. gpt-5-mini Scorer #1 (10) - undervalues visibility by ignoring well-established citations and museum/catalog presence 3. baseline (45) - median of divergent assessments but underestimates prominence Own final score: 75/100 (reflecting broad recognition within humanities and adjacent fields though not a cross-disciplinary scientific canon).  Confidence: 85/100 (confidence influenced by gpt-4o-mini's strong, evidence-aligned assessment and corroborating scholarly visibility)."
12624,81,130,Authoritativeness,8,85,12.5,65,10.606601717798213,7.0710678118654755,gpt-5-mini,gpt-5-mini;gpt-4o-mini;baseline,"The submission provides only a title and category without methodological detail, audience specification, citations, or discussion of witnesses and textual variance, fitting the lowest guidance band. Thus: 1. gpt-5-mini (score 5) - correctly identifies near-complete absence of authoritativeness evidence 2. gpt-4o-mini (score 20) - overestimates available philological detail given the minimal input 3. baseline (score 12.5) - averages models but still overstates evidence Own final score: 8/100 (the paper exhibits minimal to no authoritativeness per the category criteria).  Confidence: 85/100 (confidence influenced by gpt-5-mini's close match to the documented lack of evidence)."
12621,78,131,Renown,40,75,26,62.5,19.79898987322333,10.606601717798213,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;baseline;gpt-5-mini Scorer #1,"The work is a classical text (Martial, Epigrams Book IV) with recognized status in classical studies but not a contemporary scholarly article with DOI/citation metrics; it has stable presence in classical corpora and editions, placing it within a modestly recognized subfield. Thus: 1. gpt-4o-mini Scorer #1 (40) - correctly places it as recognized within the subfield with modest presence 2. gpt-5-mini Scorer #1 (12) - views it as limited visibility tied to niche repositories, undervaluing classical text recognition 3. baseline (26.0) - average of models, reasonable but less specific Own final score: 40/100 (reflects modest recognition within classics, stable editions/URLs but limited broad scholarly citation).  Confidence: 75/100 (confidence influenced by gpt-4o-mini's reasonable fit and partial agreement with other model assessments)."
12622,79,130,Authoritativeness,10,80,22.5,50,24.748737341529164,28.284271247461902,gpt-5-mini,gpt-5-mini;baseline;gpt-4o-mini,"The entry provides only a brief title/identifier with no substantive philological apparatus, audience specification, witness discussion, citations, or sponsorship—matching the lowest band of authoritativeness. Thus: 1. gpt-5-mini (score 5) - correctly notes absence of philological detail and assigns a very low score 2. gpt-4o-mini (score 40) - overestimates authoritativeness by inferring apparatus and citations not present 3. baseline (score 22.5) - averages divergent judgments and therefore misrepresents the actual lack of evidence Own final score: 10/100 (the entry fits the 0–19 band—virtually no authoritativeness beyond a title). Confidence: 80/100 (confidence is informed by gpt-5-mini's close reading that best matches the evidence)."
12623,80,130,Authoritativeness,30,80,17.5,75,17.67766952966369,7.0710678118654755,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;baseline;gpt-5-mini Scorer #1,"The submission is minimal—a title only—and lacks the detailed philological apparatus, witness discussion, citations, funding disclosure, or textual-variance analysis required for high authoritativeness, but it does at least identify a text so partially fits lower-mid categories. Thus: 1. gpt-4o-mini Scorer #1 (30) - engages audience unevenly and notes some sources but lacks depth 2. gpt-5-mini Scorer #1 (5) - correctly flags near-total absence of philological content 3. baseline (17.5) - numeric average of provided scores, reflecting overall low quality Own final score: 30/100 (reflecting that the entry minimally identifies a work but fails to meet most criteria for authoritativeness).  Confidence: 80/100 (confidence influenced primarily by gpt-4o-mini's more detailed critique)."
12624,81,131,Renown,15,70,15,65,7.0710678118654755,7.0710678118654755,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;gpt-5-mini Scorer #1;Baseline,"The title 'Sulpiciae Conquestio' indicates a likely obscure classical or scholarly text with no provided metadata, DOI, or citation evidence, fitting the limited visibility to low niche recognition range. Thus: 1. gpt-4o-mini Scorer #1 (20) - places the work within a niche with some recognition, which is plausible given title but slightly optimistic. 2. gpt-5-mini Scorer #1 (10) - more conservative, deeming it limited visibility/obscure, which matches lack of metadata. 3. Baseline (15) - average of the two, reasonable as a compromise. Own final score: 15/100 (reflects limited visibility and lack of supporting citation or author information).  Confidence: 70/100 (moderate confidence influenced by gpt-4o-mini's higher estimate and gpt-5-mini's conservative assessment)."
12625,82,130,Authoritativeness,5,70,22.5,65,24.748737341529164,7.0710678118654755,gpt-5-mini,gpt-5-mini;gpt-4o-mini;baseline,"Very little information is provided beyond the title, so there is no evidence of audience specification, philological methodology, witness assessment, citations, sponsorship, or textual-variance analysis; this fits the lowest category. Thus: 1. gpt-5-mini (score 5) + correctly identifies absence of necessary philological information 2. gpt-4o-mini (score 40) + overestimates available evidence and methodological rigor 3. baseline (score 22.5) + arithmetic average of inconsistent model judgments Own final score: 5/100 (based on the near-total lack of information, placing it squarely in the lowest band). Confidence: 70/100 (confidence influenced by gpt-5-mini’s clear alignment with the evident lack of content)."
12623,80,131,Renown,70,70,42.5,72.5,53.033008588991066,3.5355339059327378,gpt-4o-mini,gpt-4o-mini;baseline;gpt-5-mini,"STEP 1: The entry 'Sexti Propertii Elegiae' refers to the elegies of Sextus Propertius, a well-known classical author whose works are canonical in Classics; given historical prominence and likely widespread citation and inclusion in curricula, it fits a high-recognition tier though exact metadata/URLs weren't provided. STEP 2: Thus: STEP 3: 1. gpt-4o-mini (score 80) - treats the work as a field-defining reference, aligning with known canonical status 2. gpt-5-mini (score 5) - treats the entry as obscure due to lack of metadata, underestimates historical prominence 3. baseline (score 42.5) - averages conflicting model outputs and thus sits between extremes STEP 4: Own final score: 70/100 (reflects recognition as a widely known, commonly cited classical work, but not assigning the absolute highest iconic tier due to limited item metadata). STEP 5: Confidence: 70/100 (confidence influenced most by gpt-4o-mini's reasonable contextualization of the author’s prominence)."
12626,83,131,Renown,15,80,42.5,82.5,53.033008588991066,3.5355339059327378,gpt-5-mini Scorer #1,gpt-5-mini Scorer #1;Baseline;gpt-4o-mini Scorer #1,"The item title refers to Juvenal's Satires, a canonical ancient work, but the submission lacks scholarly metadata, stable URL, citations, or edition information, fitting limited visibility rather than canonical status. Thus: 1. gpt-5-mini Scorer #1 (5) - notes absence of metadata and treats entry as obscure 2. Baseline (42.5) - midpoint reflecting disagreement between models 3. gpt-4o-mini Scorer #1 (80) - treats the ancient work itself as field-defining despite missing provenance Own final score: 15/100 (reflects limited visibility and missing scholarly context despite the underlying text's canonical nature). Confidence: 80/100 (confidence influenced by gpt-5-mini's concrete metadata-based reasoning and moderate model disagreement)."
12626,83,130,Authoritativeness,8,70,22.5,65,24.748737341529164,7.0710678118654755,gpt-5-mini,gpt-5-mini;baseline;gpt-4o-mini,"The entry provides only the title and category label with no substantive discussion of audience, philological claims, witnesses, citations, sponsorship, or textual-variance treatment, fitting the lowest guidance band. Thus: 1. gpt-5-mini (score 5) - correctly flags near-total absence of philological apparatus 2. gpt-4o-mini (score 40) - too generous given the lack of supporting material 3. baseline (score 22.5) - averages models but still overestimates available evidence Own final score: 8/100 (minimal information justifies a very low score reflecting near-complete absence of authoritativeness indicators). Confidence: 70/100 (moderate confidence, influenced by gpt-5-mini's precise identification of missing elements)."
12627,84,130,Authoritativeness,6,80,22.5,57.5,24.748737341529164,17.67766952966369,gpt-5-mini,gpt-5-mini;gpt-4o-mini;baseline,"The entry consists only of a title with no supporting information on audience, methods, witnesses, citations, or sponsorship, so it fits the lowest guidance band. Thus: 1. gpt-5-mini (score 5) - correctly notes absence of substantive information 2. gpt-4o-mini (score 40) - overestimates available evidence and variance analysis 3. baseline (score 22.5) - average of divergent, unreliable judgments Own final score: 6/100 (the title alone warrants a very low score reflecting near-complete absence of philological apparatus).  Confidence: 80/100 (confidence influenced by gpt-5-mini's precise identification of missing information and gpt-4o-mini's overreach)."
12625,82,131,Renown,35,70,25,60,21.213203435596427,14.142135623730951,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;Baseline;gpt-5-mini Scorer #1,"The item is a classical Latin text (Claudii Claudiani Carmina Latina) likely known within classics scholarship but the entry lacks bibliographic metadata, URLs, or citation data to support higher recognition beyond the subfield. Thus: 1. gpt-4o-mini Scorer #1 (40) - reasonably places the work as recognized within a subfield with institutional visibility. 2. gpt-5-mini Scorer #1 (10) - correctly notes missing metadata and stable-url evidence but likely underrates established classical text recognition. 3. Baseline (25) - middle-ground aggregation of divergent model scores. Own final score: 35/100 (reflects modest recognition within the classics subfield despite missing explicit metadata).  Confidence: 70/100 (moderate confidence influenced by gpt-4o-mini's balanced rationale and gpt-5-mini's caution)."
12628,85,130,Authoritativeness,60,80,57.5,65,3.5355339059327378,14.142135623730951,gpt-4o-mini Scorer #1,gpt-4o-mini Scorer #1;Baseline;gpt-5-mini Scorer #1,"The hypertext edition targets scholars and students with philological framing and cited witnesses, but likely lacks the exhaustive stemmatic rigor and complete apparatus of top-tier editions. Thus: 1. gpt-4o-mini Scorer #1 (60) - balanced; notes good audience targeting and citation support but gaps in textual-variance depth 2. gpt-5-mini Scorer #1 (55) - reasonable caution about hypertext projects' limited stemmatic apparatus 3. Baseline (57.5) - average of provided model scores, reflecting mid-level authoritativeness  Own final score: 60/100 (reflects strengths in audience, citations, and witness appraisal but limited advanced stemmatic resolution). Confidence: 80/100 (influenced by gpt-4o-mini's detailed reasoning and agreement across models)."
